sample;metabolite;derivative;isotopologue
133_O107.cdf;Pyruvate;2NPH;2
133_O107.cdf;Pyruvate;2NPH;3
133_O107.cdf;Fumarate;2NPH;0
133_O107.cdf;Fumarate;2NPH;1
133_O107.cdf;Fumarate;2NPH;2
133_O107.cdf;Fumarate;2NPH;3
133_O107.cdf;Fumarate;2NPH;4
133_O107.cdf;Succinate;2NPH;0
133_O107.cdf;Succinate;2NPH;1
133_O107.cdf;Succinate;2NPH;2
133_O107.cdf;Succinate;2NPH;3
133_O107.cdf;Succinate;2NPH;4
133_O107.cdf;Malate;2NPH;0
133_O107.cdf;Malate;2NPH;1
133_O107.cdf;Malate;2NPH;2
133_O107.cdf;Malate;2NPH;3
133_O107.cdf;Malate;2NPH;4
133_O107.cdf;Isocitrate;2NPH;0
133_O107.cdf;Isocitrate;2NPH;1
133_O107.cdf;Isocitrate;2NPH;2
133_O107.cdf;Isocitrate;2NPH;3
133_O107.cdf;Isocitrate;2NPH;4
133_O107.cdf;Isocitrate;2NPH;5
133_O107.cdf;Isocitrate;2NPH;6
133_O107.cdf;Citrate;2NPH;0
133_O107.cdf;Citrate;2NPH;1
133_O107.cdf;Citrate;2NPH;2
133_O107.cdf;Citrate;2NPH;3
133_O107.cdf;Citrate;2NPH;4
133_O107.cdf;Citrate;2NPH;5
133_O107.cdf;Citrate;2NPH;6
133_O107.cdf;Oxaloacetate;2NPH;0
133_O107.cdf;Oxaloacetate;2NPH;1
133_O107.cdf;Oxaloacetate;2NPH;2
133_O107.cdf;Oxaloacetate;2NPH;3
133_O107.cdf;Oxaloacetate;2NPH;4
133_O107.cdf;Oxoglutarate;3NPH;0
133_O107.cdf;Oxoglutarate;3NPH;1
133_O107.cdf;Oxoglutarate;3NPH;2
133_O107.cdf;Oxoglutarate;3NPH;3
133_O107.cdf;Oxoglutarate;3NPH;4
133_O107.cdf;Oxoglutarate;3NPH;5
133_O107.cdf;Aconitate;3NPH;0
133_O107.cdf;Aconitate;3NPH;1
133_O107.cdf;Aconitate;3NPH;2
133_O107.cdf;Aconitate;3NPH;3
133_O107.cdf;Aconitate;3NPH;4
133_O107.cdf;Aconitate;3NPH;5
133_O107.cdf;Aconitate;3NPH;6
133_O107.cdf;Glycerate;NPH;0
133_O107.cdf;Glycerate;NPH;1
133_O107.cdf;Glycerate;NPH;2
133_O107.cdf;Glycerate;NPH;3
133_O107.cdf;Glycolate;NPH;0
133_O107.cdf;Glycolate;NPH;1
133_O107.cdf;Glycolate;NPH;2
133_O107.cdf;Hydroxyglutarate;2NPH;0
133_O107.cdf;Hydroxyglutarate;2NPH;1
133_O107.cdf;Hydroxyglutarate;2NPH;2
133_O107.cdf;Hydroxyglutarate;2NPH;3
133_O107.cdf;Hydroxyglutarate;2NPH;4
133_O107.cdf;Hydroxyglutarate;2NPH;5
133_O107.cdf;Oxalate;2NPH;0
133_O107.cdf;Oxalate;2NPH;1
133_O107.cdf;Oxalate;2NPH;2
133_O107.cdf;Itaconate;2NPH;0
133_O107.cdf;Itaconate;2NPH;1
133_O107.cdf;Itaconate;2NPH;2
133_O107.cdf;Itaconate;2NPH;3
133_O107.cdf;Itaconate;2NPH;4
133_O107.cdf;Itaconate;2NPH;5
134_O108.cdf;Lactate;NPH;0
134_O108.cdf;Lactate;NPH;1
134_O108.cdf;Lactate;NPH;2
134_O108.cdf;Lactate;NPH;3
134_O108.cdf;Pyruvate;2NPH;0
134_O108.cdf;Pyruvate;2NPH;1
134_O108.cdf;Pyruvate;2NPH;2
134_O108.cdf;Pyruvate;2NPH;3
134_O108.cdf;Fumarate;2NPH;0
134_O108.cdf;Fumarate;2NPH;1
134_O108.cdf;Fumarate;2NPH;2
134_O108.cdf;Fumarate;2NPH;3
134_O108.cdf;Fumarate;2NPH;4
134_O108.cdf;Succinate;2NPH;0
134_O108.cdf;Succinate;2NPH;1
134_O108.cdf;Succinate;2NPH;2
134_O108.cdf;Succinate;2NPH;3
134_O108.cdf;Succinate;2NPH;4
134_O108.cdf;Malate;2NPH;0
134_O108.cdf;Malate;2NPH;1
134_O108.cdf;Malate;2NPH;2
134_O108.cdf;Malate;2NPH;3
134_O108.cdf;Malate;2NPH;4
134_O108.cdf;Isocitrate;2NPH;0
134_O108.cdf;Isocitrate;2NPH;1
134_O108.cdf;Isocitrate;2NPH;2
134_O108.cdf;Isocitrate;2NPH;3
134_O108.cdf;Isocitrate;2NPH;4
134_O108.cdf;Isocitrate;2NPH;5
134_O108.cdf;Isocitrate;2NPH;6
134_O108.cdf;Citrate;2NPH;0
134_O108.cdf;Citrate;2NPH;1
134_O108.cdf;Citrate;2NPH;2
134_O108.cdf;Citrate;2NPH;3
134_O108.cdf;Citrate;2NPH;4
134_O108.cdf;Citrate;2NPH;5
134_O108.cdf;Citrate;2NPH;6
134_O108.cdf;Oxaloacetate;2NPH;0
134_O108.cdf;Oxaloacetate;2NPH;1
134_O108.cdf;Oxaloacetate;2NPH;2
134_O108.cdf;Oxaloacetate;2NPH;3
134_O108.cdf;Oxaloacetate;2NPH;4
134_O108.cdf;Oxoglutarate;3NPH;0
134_O108.cdf;Oxoglutarate;3NPH;1
134_O108.cdf;Oxoglutarate;3NPH;2
134_O108.cdf;Oxoglutarate;3NPH;3
134_O108.cdf;Oxoglutarate;3NPH;4
134_O108.cdf;Oxoglutarate;3NPH;5
134_O108.cdf;Aconitate;3NPH;0
134_O108.cdf;Aconitate;3NPH;1
134_O108.cdf;Aconitate;3NPH;2
134_O108.cdf;Aconitate;3NPH;3
134_O108.cdf;Aconitate;3NPH;4
134_O108.cdf;Aconitate;3NPH;5
134_O108.cdf;Aconitate;3NPH;6
134_O108.cdf;Glycerate;NPH;0
134_O108.cdf;Glycerate;NPH;1
134_O108.cdf;Glycerate;NPH;2
134_O108.cdf;Glycerate;NPH;3
134_O108.cdf;Glycolate;NPH;0
134_O108.cdf;Glycolate;NPH;1
134_O108.cdf;Glycolate;NPH;2
134_O108.cdf;Hydroxyglutarate;2NPH;0
134_O108.cdf;Hydroxyglutarate;2NPH;1
134_O108.cdf;Hydroxyglutarate;2NPH;2
134_O108.cdf;Hydroxyglutarate;2NPH;3
134_O108.cdf;Hydroxyglutarate;2NPH;4
134_O108.cdf;Hydroxyglutarate;2NPH;5
134_O108.cdf;Oxalate;2NPH;0
134_O108.cdf;Oxalate;2NPH;1
134_O108.cdf;Oxalate;2NPH;2
134_O108.cdf;Itaconate;2NPH;0
134_O108.cdf;Itaconate;2NPH;1
134_O108.cdf;Itaconate;2NPH;2
134_O108.cdf;Itaconate;2NPH;3
134_O108.cdf;Itaconate;2NPH;4
134_O108.cdf;Itaconate;2NPH;5
135_O109.cdf;Lactate;NPH;0
135_O109.cdf;Lactate;NPH;1
135_O109.cdf;Lactate;NPH;2
135_O109.cdf;Lactate;NPH;3
135_O109.cdf;Pyruvate;2NPH;0
135_O109.cdf;Pyruvate;2NPH;1
135_O109.cdf;Pyruvate;2NPH;2
135_O109.cdf;Pyruvate;2NPH;3
135_O109.cdf;Fumarate;2NPH;0
135_O109.cdf;Fumarate;2NPH;1
135_O109.cdf;Fumarate;2NPH;2
135_O109.cdf;Fumarate;2NPH;3
135_O109.cdf;Fumarate;2NPH;4
135_O109.cdf;Succinate;2NPH;0
135_O109.cdf;Succinate;2NPH;1
135_O109.cdf;Succinate;2NPH;2
135_O109.cdf;Succinate;2NPH;3
135_O109.cdf;Succinate;2NPH;4
135_O109.cdf;Malate;2NPH;0
135_O109.cdf;Malate;2NPH;1
135_O109.cdf;Malate;2NPH;2
135_O109.cdf;Malate;2NPH;3
135_O109.cdf;Malate;2NPH;4
135_O109.cdf;Isocitrate;2NPH;0
135_O109.cdf;Isocitrate;2NPH;1
135_O109.cdf;Isocitrate;2NPH;2
135_O109.cdf;Isocitrate;2NPH;3
135_O109.cdf;Isocitrate;2NPH;4
135_O109.cdf;Isocitrate;2NPH;5
135_O109.cdf;Isocitrate;2NPH;6
135_O109.cdf;Citrate;2NPH;0
135_O109.cdf;Citrate;2NPH;1
135_O109.cdf;Citrate;2NPH;2
135_O109.cdf;Citrate;2NPH;3
135_O109.cdf;Citrate;2NPH;4
135_O109.cdf;Citrate;2NPH;5
135_O109.cdf;Citrate;2NPH;6
135_O109.cdf;Oxaloacetate;2NPH;0
135_O109.cdf;Oxaloacetate;2NPH;1
135_O109.cdf;Oxaloacetate;2NPH;2
135_O109.cdf;Oxaloacetate;2NPH;3
135_O109.cdf;Oxaloacetate;2NPH;4
135_O109.cdf;Oxoglutarate;3NPH;0
135_O109.cdf;Oxoglutarate;3NPH;1
135_O109.cdf;Oxoglutarate;3NPH;2
135_O109.cdf;Oxoglutarate;3NPH;3
135_O109.cdf;Oxoglutarate;3NPH;4
135_O109.cdf;Oxoglutarate;3NPH;5
135_O109.cdf;Aconitate;3NPH;0
135_O109.cdf;Aconitate;3NPH;1
135_O109.cdf;Aconitate;3NPH;2
135_O109.cdf;Aconitate;3NPH;3
135_O109.cdf;Aconitate;3NPH;4
135_O109.cdf;Aconitate;3NPH;5
135_O109.cdf;Aconitate;3NPH;6
135_O109.cdf;Glycerate;NPH;0
135_O109.cdf;Glycerate;NPH;1
135_O109.cdf;Glycerate;NPH;2
135_O109.cdf;Glycerate;NPH;3
135_O109.cdf;Glycolate;NPH;0
135_O109.cdf;Glycolate;NPH;1
135_O109.cdf;Glycolate;NPH;2
135_O109.cdf;Hydroxyglutarate;2NPH;0
135_O109.cdf;Hydroxyglutarate;2NPH;1
135_O109.cdf;Hydroxyglutarate;2NPH;2
135_O109.cdf;Hydroxyglutarate;2NPH;3
135_O109.cdf;Hydroxyglutarate;2NPH;4
135_O109.cdf;Hydroxyglutarate;2NPH;5
135_O109.cdf;Oxalate;2NPH;0
135_O109.cdf;Oxalate;2NPH;1
135_O109.cdf;Oxalate;2NPH;2
135_O109.cdf;Itaconate;2NPH;0
135_O109.cdf;Itaconate;2NPH;1
135_O109.cdf;Itaconate;2NPH;2
135_O109.cdf;Itaconate;2NPH;3
135_O109.cdf;Itaconate;2NPH;4
135_O109.cdf;Itaconate;2NPH;5
137_O110.cdf;Lactate;NPH;0
137_O110.cdf;Lactate;NPH;1
137_O110.cdf;Lactate;NPH;2
137_O110.cdf;Lactate;NPH;3
137_O110.cdf;Pyruvate;2NPH;0
137_O110.cdf;Pyruvate;2NPH;1
137_O110.cdf;Pyruvate;2NPH;2
137_O110.cdf;Pyruvate;2NPH;3
137_O110.cdf;Fumarate;2NPH;0
137_O110.cdf;Fumarate;2NPH;1
137_O110.cdf;Fumarate;2NPH;2
137_O110.cdf;Fumarate;2NPH;3
137_O110.cdf;Fumarate;2NPH;4
137_O110.cdf;Succinate;2NPH;0
137_O110.cdf;Succinate;2NPH;1
137_O110.cdf;Succinate;2NPH;2
137_O110.cdf;Succinate;2NPH;3
137_O110.cdf;Succinate;2NPH;4
137_O110.cdf;Malate;2NPH;0
137_O110.cdf;Malate;2NPH;1
137_O110.cdf;Malate;2NPH;2
137_O110.cdf;Malate;2NPH;3
137_O110.cdf;Malate;2NPH;4
137_O110.cdf;Isocitrate;2NPH;0
137_O110.cdf;Isocitrate;2NPH;1
137_O110.cdf;Isocitrate;2NPH;2
137_O110.cdf;Isocitrate;2NPH;3
137_O110.cdf;Isocitrate;2NPH;4
137_O110.cdf;Isocitrate;2NPH;5
137_O110.cdf;Isocitrate;2NPH;6
137_O110.cdf;Citrate;2NPH;0
137_O110.cdf;Citrate;2NPH;1
137_O110.cdf;Citrate;2NPH;2
137_O110.cdf;Citrate;2NPH;3
137_O110.cdf;Citrate;2NPH;4
137_O110.cdf;Citrate;2NPH;5
137_O110.cdf;Citrate;2NPH;6
137_O110.cdf;Oxaloacetate;2NPH;0
137_O110.cdf;Oxaloacetate;2NPH;1
137_O110.cdf;Oxaloacetate;2NPH;2
137_O110.cdf;Oxaloacetate;2NPH;3
137_O110.cdf;Oxaloacetate;2NPH;4
137_O110.cdf;Oxoglutarate;3NPH;0
137_O110.cdf;Oxoglutarate;3NPH;1
137_O110.cdf;Oxoglutarate;3NPH;2
137_O110.cdf;Oxoglutarate;3NPH;3
137_O110.cdf;Oxoglutarate;3NPH;4
137_O110.cdf;Oxoglutarate;3NPH;5
137_O110.cdf;Aconitate;3NPH;0
137_O110.cdf;Aconitate;3NPH;1
137_O110.cdf;Aconitate;3NPH;2
137_O110.cdf;Aconitate;3NPH;3
137_O110.cdf;Aconitate;3NPH;4
137_O110.cdf;Aconitate;3NPH;5
137_O110.cdf;Aconitate;3NPH;6
137_O110.cdf;Glycerate;NPH;0
137_O110.cdf;Glycerate;NPH;1
137_O110.cdf;Glycerate;NPH;2
137_O110.cdf;Glycerate;NPH;3
137_O110.cdf;Glycolate;NPH;0
137_O110.cdf;Glycolate;NPH;1
137_O110.cdf;Glycolate;NPH;2
137_O110.cdf;Hydroxyglutarate;2NPH;0
137_O110.cdf;Hydroxyglutarate;2NPH;1
137_O110.cdf;Hydroxyglutarate;2NPH;2
137_O110.cdf;Hydroxyglutarate;2NPH;3
137_O110.cdf;Hydroxyglutarate;2NPH;4
137_O110.cdf;Hydroxyglutarate;2NPH;5
137_O110.cdf;Oxalate;2NPH;0
137_O110.cdf;Oxalate;2NPH;1
137_O110.cdf;Oxalate;2NPH;2
137_O110.cdf;Itaconate;2NPH;0
137_O110.cdf;Itaconate;2NPH;1
137_O110.cdf;Itaconate;2NPH;2
137_O110.cdf;Itaconate;2NPH;3
137_O110.cdf;Itaconate;2NPH;4
137_O110.cdf;Itaconate;2NPH;5
138_O111.cdf;Lactate;NPH;0
138_O111.cdf;Lactate;NPH;1
138_O111.cdf;Lactate;NPH;2
138_O111.cdf;Lactate;NPH;3
138_O111.cdf;Pyruvate;2NPH;0
138_O111.cdf;Pyruvate;2NPH;1
138_O111.cdf;Pyruvate;2NPH;2
138_O111.cdf;Pyruvate;2NPH;3
138_O111.cdf;Fumarate;2NPH;0
138_O111.cdf;Fumarate;2NPH;1
138_O111.cdf;Fumarate;2NPH;2
138_O111.cdf;Fumarate;2NPH;3
138_O111.cdf;Fumarate;2NPH;4
138_O111.cdf;Succinate;2NPH;0
138_O111.cdf;Succinate;2NPH;1
138_O111.cdf;Succinate;2NPH;2
138_O111.cdf;Succinate;2NPH;3
138_O111.cdf;Succinate;2NPH;4
138_O111.cdf;Malate;2NPH;0
138_O111.cdf;Malate;2NPH;1
138_O111.cdf;Malate;2NPH;2
138_O111.cdf;Malate;2NPH;3
138_O111.cdf;Malate;2NPH;4
138_O111.cdf;Isocitrate;2NPH;0
138_O111.cdf;Isocitrate;2NPH;1
138_O111.cdf;Isocitrate;2NPH;2
138_O111.cdf;Isocitrate;2NPH;3
138_O111.cdf;Isocitrate;2NPH;4
138_O111.cdf;Isocitrate;2NPH;5
138_O111.cdf;Isocitrate;2NPH;6
138_O111.cdf;Citrate;2NPH;0
138_O111.cdf;Citrate;2NPH;1
138_O111.cdf;Citrate;2NPH;2
138_O111.cdf;Citrate;2NPH;3
138_O111.cdf;Citrate;2NPH;4
138_O111.cdf;Citrate;2NPH;5
138_O111.cdf;Citrate;2NPH;6
138_O111.cdf;Oxaloacetate;2NPH;0
138_O111.cdf;Oxaloacetate;2NPH;1
138_O111.cdf;Oxaloacetate;2NPH;2
138_O111.cdf;Oxaloacetate;2NPH;3
138_O111.cdf;Oxaloacetate;2NPH;4
138_O111.cdf;Oxoglutarate;3NPH;0
138_O111.cdf;Oxoglutarate;3NPH;1
138_O111.cdf;Oxoglutarate;3NPH;2
138_O111.cdf;Oxoglutarate;3NPH;3
138_O111.cdf;Oxoglutarate;3NPH;4
138_O111.cdf;Oxoglutarate;3NPH;5
138_O111.cdf;Aconitate;3NPH;0
138_O111.cdf;Aconitate;3NPH;1
138_O111.cdf;Aconitate;3NPH;2
138_O111.cdf;Aconitate;3NPH;3
138_O111.cdf;Aconitate;3NPH;4
138_O111.cdf;Aconitate;3NPH;5
138_O111.cdf;Aconitate;3NPH;6
138_O111.cdf;Glycerate;NPH;0
138_O111.cdf;Glycerate;NPH;1
138_O111.cdf;Glycerate;NPH;2
138_O111.cdf;Glycerate;NPH;3
138_O111.cdf;Glycolate;NPH;0
138_O111.cdf;Glycolate;NPH;1
138_O111.cdf;Glycolate;NPH;2
138_O111.cdf;Hydroxyglutarate;2NPH;0
138_O111.cdf;Hydroxyglutarate;2NPH;1
138_O111.cdf;Hydroxyglutarate;2NPH;2
138_O111.cdf;Hydroxyglutarate;2NPH;3
138_O111.cdf;Hydroxyglutarate;2NPH;4
138_O111.cdf;Hydroxyglutarate;2NPH;5
138_O111.cdf;Oxalate;2NPH;0
138_O111.cdf;Oxalate;2NPH;1
138_O111.cdf;Oxalate;2NPH;2
138_O111.cdf;Itaconate;2NPH;0
138_O111.cdf;Itaconate;2NPH;1
138_O111.cdf;Itaconate;2NPH;2
138_O111.cdf;Itaconate;2NPH;3
138_O111.cdf;Itaconate;2NPH;4
138_O111.cdf;Itaconate;2NPH;5
139_O112.cdf;Lactate;NPH;0
139_O112.cdf;Lactate;NPH;1
139_O112.cdf;Lactate;NPH;2
139_O112.cdf;Lactate;NPH;3
139_O112.cdf;Pyruvate;2NPH;0
139_O112.cdf;Pyruvate;2NPH;1
139_O112.cdf;Pyruvate;2NPH;2
139_O112.cdf;Pyruvate;2NPH;3
139_O112.cdf;Fumarate;2NPH;0
139_O112.cdf;Fumarate;2NPH;1
139_O112.cdf;Fumarate;2NPH;2
139_O112.cdf;Fumarate;2NPH;3
139_O112.cdf;Fumarate;2NPH;4
139_O112.cdf;Succinate;2NPH;0
139_O112.cdf;Succinate;2NPH;1
139_O112.cdf;Succinate;2NPH;2
139_O112.cdf;Succinate;2NPH;3
139_O112.cdf;Succinate;2NPH;4
139_O112.cdf;Malate;2NPH;0
139_O112.cdf;Malate;2NPH;1
139_O112.cdf;Malate;2NPH;2
139_O112.cdf;Malate;2NPH;3
139_O112.cdf;Malate;2NPH;4
139_O112.cdf;Isocitrate;2NPH;0
139_O112.cdf;Isocitrate;2NPH;1
139_O112.cdf;Isocitrate;2NPH;2
139_O112.cdf;Isocitrate;2NPH;3
139_O112.cdf;Isocitrate;2NPH;4
139_O112.cdf;Isocitrate;2NPH;5
139_O112.cdf;Isocitrate;2NPH;6
139_O112.cdf;Citrate;2NPH;0
139_O112.cdf;Citrate;2NPH;1
139_O112.cdf;Citrate;2NPH;2
139_O112.cdf;Citrate;2NPH;3
139_O112.cdf;Citrate;2NPH;4
139_O112.cdf;Citrate;2NPH;5
139_O112.cdf;Citrate;2NPH;6
139_O112.cdf;Oxaloacetate;2NPH;0
139_O112.cdf;Oxaloacetate;2NPH;1
139_O112.cdf;Oxaloacetate;2NPH;2
139_O112.cdf;Oxaloacetate;2NPH;3
139_O112.cdf;Oxaloacetate;2NPH;4
139_O112.cdf;Oxoglutarate;3NPH;0
139_O112.cdf;Oxoglutarate;3NPH;1
139_O112.cdf;Oxoglutarate;3NPH;2
139_O112.cdf;Oxoglutarate;3NPH;3
139_O112.cdf;Oxoglutarate;3NPH;4
139_O112.cdf;Oxoglutarate;3NPH;5
139_O112.cdf;Aconitate;3NPH;0
139_O112.cdf;Aconitate;3NPH;1
139_O112.cdf;Aconitate;3NPH;2
139_O112.cdf;Aconitate;3NPH;3
139_O112.cdf;Aconitate;3NPH;4
139_O112.cdf;Aconitate;3NPH;5
139_O112.cdf;Aconitate;3NPH;6
139_O112.cdf;Glycerate;NPH;0
139_O112.cdf;Glycerate;NPH;1
139_O112.cdf;Glycerate;NPH;2
139_O112.cdf;Glycerate;NPH;3
139_O112.cdf;Glycolate;NPH;0
139_O112.cdf;Glycolate;NPH;1
139_O112.cdf;Glycolate;NPH;2
139_O112.cdf;Hydroxyglutarate;2NPH;0
139_O112.cdf;Hydroxyglutarate;2NPH;1
139_O112.cdf;Hydroxyglutarate;2NPH;2
139_O112.cdf;Hydroxyglutarate;2NPH;3
139_O112.cdf;Hydroxyglutarate;2NPH;4
139_O112.cdf;Hydroxyglutarate;2NPH;5
139_O112.cdf;Oxalate;2NPH;0
139_O112.cdf;Oxalate;2NPH;1
139_O112.cdf;Oxalate;2NPH;2
139_O112.cdf;Itaconate;2NPH;0
139_O112.cdf;Itaconate;2NPH;1
139_O112.cdf;Itaconate;2NPH;2
139_O112.cdf;Itaconate;2NPH;3
139_O112.cdf;Itaconate;2NPH;4
139_O112.cdf;Itaconate;2NPH;5
140_O113.cdf;Lactate;NPH;0
140_O113.cdf;Lactate;NPH;1
140_O113.cdf;Lactate;NPH;2
140_O113.cdf;Lactate;NPH;3
140_O113.cdf;Pyruvate;2NPH;0
140_O113.cdf;Pyruvate;2NPH;1
140_O113.cdf;Pyruvate;2NPH;2
140_O113.cdf;Pyruvate;2NPH;3
140_O113.cdf;Fumarate;2NPH;0
140_O113.cdf;Fumarate;2NPH;1
140_O113.cdf;Fumarate;2NPH;2
140_O113.cdf;Fumarate;2NPH;3
140_O113.cdf;Fumarate;2NPH;4
140_O113.cdf;Succinate;2NPH;0
140_O113.cdf;Succinate;2NPH;1
140_O113.cdf;Succinate;2NPH;2
140_O113.cdf;Succinate;2NPH;3
140_O113.cdf;Succinate;2NPH;4
140_O113.cdf;Malate;2NPH;0
140_O113.cdf;Malate;2NPH;1
140_O113.cdf;Malate;2NPH;2
140_O113.cdf;Malate;2NPH;3
140_O113.cdf;Malate;2NPH;4
140_O113.cdf;Isocitrate;2NPH;0
140_O113.cdf;Isocitrate;2NPH;1
140_O113.cdf;Isocitrate;2NPH;2
140_O113.cdf;Isocitrate;2NPH;3
140_O113.cdf;Isocitrate;2NPH;4
140_O113.cdf;Isocitrate;2NPH;5
140_O113.cdf;Isocitrate;2NPH;6
140_O113.cdf;Citrate;2NPH;0
140_O113.cdf;Citrate;2NPH;1
140_O113.cdf;Citrate;2NPH;2
140_O113.cdf;Citrate;2NPH;3
140_O113.cdf;Citrate;2NPH;4
140_O113.cdf;Citrate;2NPH;5
140_O113.cdf;Citrate;2NPH;6
140_O113.cdf;Oxaloacetate;2NPH;0
140_O113.cdf;Oxaloacetate;2NPH;1
140_O113.cdf;Oxaloacetate;2NPH;2
140_O113.cdf;Oxaloacetate;2NPH;3
140_O113.cdf;Oxaloacetate;2NPH;4
140_O113.cdf;Oxoglutarate;3NPH;0
140_O113.cdf;Oxoglutarate;3NPH;1
140_O113.cdf;Oxoglutarate;3NPH;2
140_O113.cdf;Oxoglutarate;3NPH;3
140_O113.cdf;Oxoglutarate;3NPH;4
140_O113.cdf;Oxoglutarate;3NPH;5
140_O113.cdf;Aconitate;3NPH;0
140_O113.cdf;Aconitate;3NPH;1
140_O113.cdf;Aconitate;3NPH;2
140_O113.cdf;Aconitate;3NPH;3
140_O113.cdf;Aconitate;3NPH;4
140_O113.cdf;Aconitate;3NPH;5
140_O113.cdf;Aconitate;3NPH;6
140_O113.cdf;Glycerate;NPH;0
140_O113.cdf;Glycerate;NPH;1
140_O113.cdf;Glycerate;NPH;2
140_O113.cdf;Glycerate;NPH;3
140_O113.cdf;Glycolate;NPH;0
140_O113.cdf;Glycolate;NPH;1
140_O113.cdf;Glycolate;NPH;2
140_O113.cdf;Hydroxyglutarate;2NPH;0
140_O113.cdf;Hydroxyglutarate;2NPH;1
140_O113.cdf;Hydroxyglutarate;2NPH;2
140_O113.cdf;Hydroxyglutarate;2NPH;3
140_O113.cdf;Hydroxyglutarate;2NPH;4
140_O113.cdf;Hydroxyglutarate;2NPH;5
140_O113.cdf;Oxalate;2NPH;0
140_O113.cdf;Oxalate;2NPH;1
140_O113.cdf;Oxalate;2NPH;2
140_O113.cdf;Itaconate;2NPH;0
140_O113.cdf;Itaconate;2NPH;1
140_O113.cdf;Itaconate;2NPH;2
140_O113.cdf;Itaconate;2NPH;3
140_O113.cdf;Itaconate;2NPH;4
140_O113.cdf;Itaconate;2NPH;5
141_O114.cdf;Lactate;NPH;0
141_O114.cdf;Lactate;NPH;1
141_O114.cdf;Lactate;NPH;2
141_O114.cdf;Lactate;NPH;3
141_O114.cdf;Pyruvate;2NPH;0
141_O114.cdf;Pyruvate;2NPH;1
141_O114.cdf;Pyruvate;2NPH;2
141_O114.cdf;Pyruvate;2NPH;3
141_O114.cdf;Fumarate;2NPH;0
141_O114.cdf;Fumarate;2NPH;1
141_O114.cdf;Fumarate;2NPH;2
141_O114.cdf;Fumarate;2NPH;3
141_O114.cdf;Fumarate;2NPH;4
141_O114.cdf;Succinate;2NPH;0
141_O114.cdf;Succinate;2NPH;1
141_O114.cdf;Succinate;2NPH;2
141_O114.cdf;Succinate;2NPH;3
141_O114.cdf;Succinate;2NPH;4
141_O114.cdf;Malate;2NPH;0
141_O114.cdf;Malate;2NPH;1
141_O114.cdf;Malate;2NPH;2
141_O114.cdf;Malate;2NPH;3
141_O114.cdf;Malate;2NPH;4
141_O114.cdf;Isocitrate;2NPH;0
141_O114.cdf;Isocitrate;2NPH;1
141_O114.cdf;Isocitrate;2NPH;2
141_O114.cdf;Isocitrate;2NPH;3
141_O114.cdf;Isocitrate;2NPH;4
141_O114.cdf;Isocitrate;2NPH;5
141_O114.cdf;Isocitrate;2NPH;6
141_O114.cdf;Citrate;2NPH;0
141_O114.cdf;Citrate;2NPH;1
141_O114.cdf;Citrate;2NPH;2
141_O114.cdf;Citrate;2NPH;3
141_O114.cdf;Citrate;2NPH;4
141_O114.cdf;Citrate;2NPH;5
141_O114.cdf;Citrate;2NPH;6
141_O114.cdf;Oxaloacetate;2NPH;0
141_O114.cdf;Oxaloacetate;2NPH;1
141_O114.cdf;Oxaloacetate;2NPH;2
141_O114.cdf;Oxaloacetate;2NPH;3
141_O114.cdf;Oxaloacetate;2NPH;4
141_O114.cdf;Oxoglutarate;3NPH;0
141_O114.cdf;Oxoglutarate;3NPH;1
141_O114.cdf;Oxoglutarate;3NPH;2
141_O114.cdf;Oxoglutarate;3NPH;3
141_O114.cdf;Oxoglutarate;3NPH;4
141_O114.cdf;Oxoglutarate;3NPH;5
141_O114.cdf;Aconitate;3NPH;0
141_O114.cdf;Aconitate;3NPH;1
141_O114.cdf;Aconitate;3NPH;2
141_O114.cdf;Aconitate;3NPH;3
141_O114.cdf;Aconitate;3NPH;4
141_O114.cdf;Aconitate;3NPH;5
141_O114.cdf;Aconitate;3NPH;6
141_O114.cdf;Glycerate;NPH;0
141_O114.cdf;Glycerate;NPH;1
141_O114.cdf;Glycerate;NPH;2
141_O114.cdf;Glycerate;NPH;3
141_O114.cdf;Glycolate;NPH;0
141_O114.cdf;Glycolate;NPH;1
141_O114.cdf;Glycolate;NPH;2
141_O114.cdf;Hydroxyglutarate;2NPH;0
141_O114.cdf;Hydroxyglutarate;2NPH;1
141_O114.cdf;Hydroxyglutarate;2NPH;2
141_O114.cdf;Hydroxyglutarate;2NPH;3
141_O114.cdf;Hydroxyglutarate;2NPH;4
141_O114.cdf;Hydroxyglutarate;2NPH;5
141_O114.cdf;Oxalate;2NPH;0
141_O114.cdf;Oxalate;2NPH;1
141_O114.cdf;Oxalate;2NPH;2
141_O114.cdf;Itaconate;2NPH;0
141_O114.cdf;Itaconate;2NPH;1
141_O114.cdf;Itaconate;2NPH;2
141_O114.cdf;Itaconate;2NPH;3
141_O114.cdf;Itaconate;2NPH;4
141_O114.cdf;Itaconate;2NPH;5
142_O115.cdf;Lactate;NPH;0
142_O115.cdf;Lactate;NPH;1
142_O115.cdf;Lactate;NPH;2
142_O115.cdf;Lactate;NPH;3
142_O115.cdf;Pyruvate;2NPH;0
142_O115.cdf;Pyruvate;2NPH;1
142_O115.cdf;Pyruvate;2NPH;2
142_O115.cdf;Pyruvate;2NPH;3
142_O115.cdf;Fumarate;2NPH;0
142_O115.cdf;Fumarate;2NPH;1
142_O115.cdf;Fumarate;2NPH;2
142_O115.cdf;Fumarate;2NPH;3
