"metabolite";"derivative";"isotopologue";"sample";"area"
"5458";"Aspartate";"AccQ";2;"058_A39.cdf";39160.8735332464
"5459";"Aspartate";"AccQ";3;"058_A39.cdf";5627.92698826597
"5460";"Aspartate";"AccQ";4;"058_A39.cdf";0
"5461";"Citrulline";"AccQ";0;"058_A39.cdf";172781.910039113
"5462";"Citrulline";"AccQ";1;"058_A39.cdf";39041.4667535854
"5463";"Citrulline";"AccQ";2;"058_A39.cdf";7972.35984354628
"5464";"Citrulline";"AccQ";3;"058_A39.cdf";1644.40026075619
"5465";"Citrulline";"AccQ";4;"058_A39.cdf";0
"5466";"Citrulline";"AccQ";5;"058_A39.cdf";0
"5467";"Citrulline";"AccQ";6;"058_A39.cdf";0
"5468";"Glutamine";"AccQ";0;"058_A39.cdf";2485537.82920469
"5469";"Glutamine";"AccQ";1;"058_A39.cdf";581478.937418514
"5470";"Glutamine";"AccQ";2;"058_A39.cdf";235391.544980443
"5471";"Glutamine";"AccQ";3;"058_A39.cdf";40953.3116036506
"5472";"Glutamine";"AccQ";4;"058_A39.cdf";6206.84485006519
"5473";"Glutamine";"AccQ";5;"058_A39.cdf";0
"5474";"Glycine";"AccQ";0;"058_A39.cdf";195829.419817471
"5475";"Glycine";"AccQ";1;"058_A39.cdf";34614.4784876141
"5476";"Glycine";"AccQ";2;"058_A39.cdf";4300.1890482399
"5477";"Histidine";"AccQ";0;"058_A39.cdf";78444.6153846154
"5478";"Histidine";"AccQ";1;"058_A39.cdf";13924.3546284224
"5479";"Histidine";"AccQ";2;"058_A39.cdf";1320.37809647979
"5480";"Histidine";"AccQ";3;"058_A39.cdf";0
"5481";"Histidine";"AccQ";4;"058_A39.cdf";0
"5482";"Histidine";"AccQ";5;"058_A39.cdf";0
"5483";"Histidine";"AccQ";6;"058_A39.cdf";0
"5484";"Isoleucine";"AccQ";0;"058_A39.cdf";3015732.01434159
"5485";"Isoleucine";"AccQ";1;"058_A39.cdf";613064.921773142
"5486";"Isoleucine";"AccQ";2;"058_A39.cdf";97606.0691003911
"5487";"Isoleucine";"AccQ";3;"058_A39.cdf";10795.4563233377
"5488";"Isoleucine";"AccQ";4;"058_A39.cdf";521.447196870926
"5489";"Isoleucine";"AccQ";5;"058_A39.cdf";0
"5490";"Isoleucine";"AccQ";6;"058_A39.cdf";0
"5491";"Leucine";"AccQ";0;"058_A39.cdf";1533652.12516297
"5492";"Leucine";"AccQ";1;"058_A39.cdf";278704.139504563
"5493";"Leucine";"AccQ";2;"058_A39.cdf";42648.6505867014
"5494";"Leucine";"AccQ";3;"058_A39.cdf";5220.7887874837
"5495";"Leucine";"AccQ";4;"058_A39.cdf";0
"5496";"Leucine";"AccQ";5;"058_A39.cdf";0
"5497";"Leucine";"AccQ";6;"058_A39.cdf";0
"5498";"Lysine";"AccQ";0;"058_A39.cdf";157730.319426336
"5499";"Lysine";"AccQ";1;"058_A39.cdf";54001.8709256845
"5500";"Lysine";"AccQ";2;"058_A39.cdf";9689.8631029987
"5501";"Lysine";"AccQ";3;"058_A39.cdf";1246.06910039113
"5502";"Lysine";"AccQ";4;"058_A39.cdf";0
"5503";"Lysine";"AccQ";5;"058_A39.cdf";0
"5504";"Lysine";"AccQ";6;"058_A39.cdf";0
"5505";"Methionine";"AccQ";0;"058_A39.cdf";134047.516297262
"5506";"Methionine";"AccQ";1;"058_A39.cdf";27792.5228161669
"5507";"Methionine";"AccQ";2;"058_A39.cdf";7668.81355932203
"5508";"Methionine";"AccQ";3;"058_A39.cdf";0
"5509";"Methionine";"AccQ";4;"058_A39.cdf";0
"5510";"Methionine";"AccQ";5;"058_A39.cdf";0
"5511";"Norvaline";"AccQ";0;"058_A39.cdf";183491.147327249
"5512";"Norvaline";"AccQ";1;"058_A39.cdf";41759.0221642764
"5513";"Norvaline";"AccQ";2;"058_A39.cdf";6039.28292046936
"5514";"Norvaline";"AccQ";3;"058_A39.cdf";609.973924380704
"5515";"Norvaline";"AccQ";4;"058_A39.cdf";0
"5516";"Norvaline";"AccQ";5;"058_A39.cdf";0
"5517";"Phenylalanine";"AccQ";0;"058_A39.cdf";623847.78357236
"5518";"Phenylalanine";"AccQ";1;"058_A39.cdf";152136.792698827
"5519";"Phenylalanine";"AccQ";2;"058_A39.cdf";22439.6414602347
"5520";"Phenylalanine";"AccQ";3;"058_A39.cdf";3618.16818774446
"5521";"Phenylalanine";"AccQ";4;"058_A39.cdf";0
"5522";"Phenylalanine";"AccQ";5;"058_A39.cdf";0
"5523";"Phenylalanine";"AccQ";6;"058_A39.cdf";0
"5524";"Phenylalanine";"AccQ";7;"058_A39.cdf";0
"5525";"Phenylalanine";"AccQ";8;"058_A39.cdf";0
"5526";"Phenylalanine";"AccQ";9;"058_A39.cdf";0
"5527";"Proline";"AccQ";0;"058_A39.cdf";290926.544980443
"5528";"Proline";"AccQ";1;"058_A39.cdf";65265.2411994785
"5529";"Proline";"AccQ";2;"058_A39.cdf";12429.8174706649
"5530";"Proline";"AccQ";3;"058_A39.cdf";2528.64406779661
"5531";"Proline";"AccQ";4;"058_A39.cdf";0
"5532";"Proline";"AccQ";5;"058_A39.cdf";0
"5533";"Serine";"AccQ";0;"058_A39.cdf";849848.350717079
"5534";"Serine";"AccQ";1;"058_A39.cdf";138484.967405476
"5535";"Serine";"AccQ";2;"058_A39.cdf";20284.628422425
"5536";"Serine";"AccQ";3;"058_A39.cdf";1801.19947848761
"5537";"Threonine";"AccQ";0;"058_A39.cdf";1143906.97522816
"5538";"Threonine";"AccQ";1;"058_A39.cdf";188042.887874837
"5539";"Threonine";"AccQ";2;"058_A39.cdf";30447.2816166884
"5540";"Threonine";"AccQ";3;"058_A39.cdf";5926.53194263364
"5541";"Threonine";"AccQ";4;"058_A39.cdf";0
"5542";"Tryptophan";"AccQ";0;"058_A39.cdf";184441.043024772
"5543";"Tryptophan";"AccQ";1;"058_A39.cdf";50274.2242503259
"5544";"Tryptophan";"AccQ";2;"058_A39.cdf";8693.5332464146
"5545";"Tryptophan";"AccQ";3;"058_A39.cdf";1390.09778357236
"5546";"Tryptophan";"AccQ";4;"058_A39.cdf";0
"5547";"Tryptophan";"AccQ";5;"058_A39.cdf";0
"5548";"Tryptophan";"AccQ";6;"058_A39.cdf";0
"5549";"Tryptophan";"AccQ";7;"058_A39.cdf";0
"5550";"Tryptophan";"AccQ";8;"058_A39.cdf";0
"5551";"Tryptophan";"AccQ";9;"058_A39.cdf";0
"5552";"Tryptophan";"AccQ";10;"058_A39.cdf";0
"5553";"Tryptophan";"AccQ";11;"058_A39.cdf";0
"5554";"Tyrosine";"AccQ";0;"058_A39.cdf";460458.122555411
"5555";"Tyrosine";"AccQ";1;"058_A39.cdf";111323.14863103
"5556";"Tyrosine";"AccQ";2;"058_A39.cdf";21562.705345502
"5557";"Tyrosine";"AccQ";3;"058_A39.cdf";3715.24771838331
"5558";"Tyrosine";"AccQ";4;"058_A39.cdf";0
"5559";"Tyrosine";"AccQ";5;"058_A39.cdf";0
"5560";"Tyrosine";"AccQ";6;"058_A39.cdf";0
"5561";"Tyrosine";"AccQ";7;"058_A39.cdf";0
"5562";"Tyrosine";"AccQ";8;"058_A39.cdf";0
"5563";"Tyrosine";"AccQ";9;"058_A39.cdf";0
"5564";"Valine";"AccQ";0;"058_A39.cdf";1416979.93481095
"5565";"Valine";"AccQ";1;"058_A39.cdf";263720.019556714
"5566";"Valine";"AccQ";2;"058_A39.cdf";38327.0860495437
"5567";"Valine";"AccQ";3;"058_A39.cdf";5549.49804432855
"5568";"Valine";"AccQ";4;"058_A39.cdf";0
"5569";"Valine";"AccQ";5;"058_A39.cdf";0
"5570";"GABA";"AccQ";0;"058_A39.cdf";2974144.41329857
"5571";"GABA";"AccQ";1;"058_A39.cdf";786402.78357236
"5572";"GABA";"AccQ";2;"058_A39.cdf";103266.199478488
"5573";"GABA";"AccQ";3;"058_A39.cdf";12926.5514993481
"5574";"GABA";"AccQ";4;"058_A39.cdf";0
"5575";"Glutamate";"AccQ";0;"058_A39.cdf";2578111.7535854
"5576";"Glutamate";"AccQ";1;"058_A39.cdf";571850.319426336
"5577";"Glutamate";"AccQ";2;"058_A39.cdf";195486.382007823
"5578";"Glutamate";"AccQ";3;"058_A39.cdf";34420.8083441982
"5579";"Glutamate";"AccQ";4;"058_A39.cdf";1387.19035202086
"5580";"Glutamate";"AccQ";5;"058_A39.cdf";0
"5581";"Ornithine";"2AccQ";0;"058_A39.cdf";9485.86049543677
"5582";"Ornithine";"2AccQ";1;"058_A39.cdf";3590.74967405476
"5583";"Ornithine";"2AccQ";2;"058_A39.cdf";1060.56062581486
"5584";"Ornithine";"2AccQ";3;"058_A39.cdf";0
"5585";"Ornithine";"2AccQ";4;"058_A39.cdf";0
"5586";"Ornithine";"2AccQ";5;"058_A39.cdf";0
"5587";"Alanine";"AccQ";0;"059_A40.cdf";1532916.6911315
"5588";"Alanine";"AccQ";1;"059_A40.cdf";276109.694189602
"5589";"Alanine";"AccQ";2;"059_A40.cdf";37158.1834862385
"5590";"Alanine";"AccQ";3;"059_A40.cdf";3892.2629969419
"5591";"Arginine";"AccQ";0;"059_A40.cdf";125701.4617737
"5592";"Arginine";"AccQ";1;"059_A40.cdf";29579.4495412844
"5593";"Arginine";"AccQ";2;"059_A40.cdf";3912.70948012232
"5594";"Arginine";"AccQ";3;"059_A40.cdf";226.727828746177
"5595";"Arginine";"AccQ";4;"059_A40.cdf";0
"5596";"Arginine";"AccQ";5;"059_A40.cdf";0
"5597";"Arginine";"AccQ";6;"059_A40.cdf";0
"5598";"Asparagine";"AccQ";0;"059_A40.cdf";657746.574923547
"5599";"Asparagine";"AccQ";1;"059_A40.cdf";116903.889908257
"5600";"Asparagine";"AccQ";2;"059_A40.cdf";19130.128440367
"5601";"Asparagine";"AccQ";3;"059_A40.cdf";1909.4250764526
"5602";"Asparagine";"AccQ";4;"059_A40.cdf";53.0581039755352
"5603";"Aspartate";"AccQ";0;"059_A40.cdf";1048944.76452599
"5604";"Aspartate";"AccQ";1;"059_A40.cdf";182123.651376147
"5605";"Aspartate";"AccQ";2;"059_A40.cdf";32294.0917431193
"5606";"Aspartate";"AccQ";3;"059_A40.cdf";3934.40978593272
"5607";"Aspartate";"AccQ";4;"059_A40.cdf";0
"5608";"Citrulline";"AccQ";0;"059_A40.cdf";111322.95412844
"5609";"Citrulline";"AccQ";1;"059_A40.cdf";26461.4006116208
"5610";"Citrulline";"AccQ";2;"059_A40.cdf";3924.07951070336
"5611";"Citrulline";"AccQ";3;"059_A40.cdf";447.639143730887
"5612";"Citrulline";"AccQ";4;"059_A40.cdf";0
"5613";"Citrulline";"AccQ";5;"059_A40.cdf";0
"5614";"Citrulline";"AccQ";6;"059_A40.cdf";0
"5615";"Glutamine";"AccQ";0;"059_A40.cdf";1945320.24464832
"5616";"Glutamine";"AccQ";1;"059_A40.cdf";396747.883792049
"5617";"Glutamine";"AccQ";2;"059_A40.cdf";101043.22324159
"5618";"Glutamine";"AccQ";3;"059_A40.cdf";16493.5779816514
"5619";"Glutamine";"AccQ";4;"059_A40.cdf";2168.88685015291
"5620";"Glutamine";"AccQ";5;"059_A40.cdf";0
"5621";"Glycine";"AccQ";0;"059_A40.cdf";292923.241590214
"5622";"Glycine";"AccQ";1;"059_A40.cdf";52895.0397553517
"5623";"Glycine";"AccQ";2;"059_A40.cdf";6026.79510703364
"5624";"Histidine";"AccQ";0;"059_A40.cdf";53446.4587155963
"5625";"Histidine";"AccQ";1;"059_A40.cdf";9309.59021406728
"5626";"Histidine";"AccQ";2;"059_A40.cdf";1077.07033639144
"5627";"Histidine";"AccQ";3;"059_A40.cdf";0
"5628";"Histidine";"AccQ";4;"059_A40.cdf";0
"5629";"Histidine";"AccQ";5;"059_A40.cdf";0
"5630";"Histidine";"AccQ";6;"059_A40.cdf";0
"5631";"Isoleucine";"AccQ";0;"059_A40.cdf";2613395.14373089
"5632";"Isoleucine";"AccQ";1;"059_A40.cdf";506945.718654434
"5633";"Isoleucine";"AccQ";2;"059_A40.cdf";77454.0244648318
"5634";"Isoleucine";"AccQ";3;"059_A40.cdf";9175.55963302752
"5635";"Isoleucine";"AccQ";4;"059_A40.cdf";402.892966360856
"5636";"Isoleucine";"AccQ";5;"059_A40.cdf";0
"5637";"Isoleucine";"AccQ";6;"059_A40.cdf";0
"5638";"Leucine";"AccQ";0;"059_A40.cdf";1414383.29051988
"5639";"Leucine";"AccQ";1;"059_A40.cdf";251103.847094801
"5640";"Leucine";"AccQ";2;"059_A40.cdf";38587.25382263
"5641";"Leucine";"AccQ";3;"059_A40.cdf";4903.38226299694
"5642";"Leucine";"AccQ";4;"059_A40.cdf";0
"5643";"Leucine";"AccQ";5;"059_A40.cdf";0
"5644";"Leucine";"AccQ";6;"059_A40.cdf";0
"5645";"Lysine";"AccQ";0;"059_A40.cdf";157855.259938838
"5646";"Lysine";"AccQ";1;"059_A40.cdf";53764.5871559633
"5647";"Lysine";"AccQ";2;"059_A40.cdf";9473.24770642202
"5648";"Lysine";"AccQ";3;"059_A40.cdf";1357.59021406728
"5649";"Lysine";"AccQ";4;"059_A40.cdf";0
"5650";"Lysine";"AccQ";5;"059_A40.cdf";0
"5651";"Lysine";"AccQ";6;"059_A40.cdf";0
"5652";"Methionine";"AccQ";0;"059_A40.cdf";154085.345565749
"5653";"Methionine";"AccQ";1;"059_A40.cdf";35209.7308868501
"5654";"Methionine";"AccQ";2;"059_A40.cdf";9507.10091743119
"5655";"Methionine";"AccQ";3;"059_A40.cdf";0
"5656";"Methionine";"AccQ";4;"059_A40.cdf";0
"5657";"Methionine";"AccQ";5;"059_A40.cdf";0
"5658";"Norvaline";"AccQ";0;"059_A40.cdf";192568.097859327
"5659";"Norvaline";"AccQ";1;"059_A40.cdf";41608.874617737
"5660";"Norvaline";"AccQ";2;"059_A40.cdf";5999.92048929664
"5661";"Norvaline";"AccQ";3;"059_A40.cdf";1093.22935779816
"5662";"Norvaline";"AccQ";4;"059_A40.cdf";0
"5663";"Norvaline";"AccQ";5;"059_A40.cdf";0
"5664";"Phenylalanine";"AccQ";0;"059_A40.cdf";696644.71559633
"5665";"Phenylalanine";"AccQ";1;"059_A40.cdf";162215.204892966
"5666";"Phenylalanine";"AccQ";2;"059_A40.cdf";25377.2660550459
"5667";"Phenylalanine";"AccQ";3;"059_A40.cdf";3864.0244648318
"5668";"Phenylalanine";"AccQ";4;"059_A40.cdf";0
"5669";"Phenylalanine";"AccQ";5;"059_A40.cdf";0
"5670";"Phenylalanine";"AccQ";6;"059_A40.cdf";0
"5671";"Phenylalanine";"AccQ";7;"059_A40.cdf";0
"5672";"Phenylalanine";"AccQ";8;"059_A40.cdf";0
"5673";"Phenylalanine";"AccQ";9;"059_A40.cdf";0
"5674";"Proline";"AccQ";0;"059_A40.cdf";446620.061162079
"5675";"Proline";"AccQ";1;"059_A40.cdf";91889.3333333333
"5676";"Proline";"AccQ";2;"059_A40.cdf";13181.6819571865
"5677";"Proline";"AccQ";3;"059_A40.cdf";2181.62079510703
"5678";"Proline";"AccQ";4;"059_A40.cdf";0
"5679";"Proline";"AccQ";5;"059_A40.cdf";0
"5680";"Serine";"AccQ";0;"059_A40.cdf";665467.327217125
"5681";"Serine";"AccQ";1;"059_A40.cdf";116494.71559633
"5682";"Serine";"AccQ";2;"059_A40.cdf";16382.1773700306
"5683";"Serine";"AccQ";3;"059_A40.cdf";1374.06727828746
"5684";"Threonine";"AccQ";0;"059_A40.cdf";1536540.15902141
"5685";"Threonine";"AccQ";1;"059_A40.cdf";253995.168195719
"5686";"Threonine";"AccQ";2;"059_A40.cdf";41034.8012232416
"5687";"Threonine";"AccQ";3;"059_A40.cdf";5243.48012232416
"5688";"Threonine";"AccQ";4;"059_A40.cdf";0
"5689";"Tryptophan";"AccQ";0;"059_A40.cdf";250617.425076453
"5690";"Tryptophan";"AccQ";1;"059_A40.cdf";71709.2905198777
"5691";"Tryptophan";"AccQ";2;"059_A40.cdf";10118.752293578
"5692";"Tryptophan";"AccQ";3;"059_A40.cdf";1790.97247706422
"5693";"Tryptophan";"AccQ";4;"059_A40.cdf";0
"5694";"Tryptophan";"AccQ";5;"059_A40.cdf";0
"5695";"Tryptophan";"AccQ";6;"059_A40.cdf";0
"5696";"Tryptophan";"AccQ";7;"059_A40.cdf";0
"5697";"Tryptophan";"AccQ";8;"059_A40.cdf";0
"5698";"Tryptophan";"AccQ";9;"059_A40.cdf";0
"5699";"Tryptophan";"AccQ";10;"059_A40.cdf";0
"5700";"Tryptophan";"AccQ";11;"059_A40.cdf";0
"5701";"Tyrosine";"AccQ";0;"059_A40.cdf";318470.140672783
"5702";"Tyrosine";"AccQ";1;"059_A40.cdf";86245.6880733945
"5703";"Tyrosine";"AccQ";2;"059_A40.cdf";13568.1467889908
"5704";"Tyrosine";"AccQ";3;"059_A40.cdf";1987.38837920489
"5705";"Tyrosine";"AccQ";4;"059_A40.cdf";0
"5706";"Tyrosine";"AccQ";5;"059_A40.cdf";0
"5707";"Tyrosine";"AccQ";6;"059_A40.cdf";0
"5708";"Tyrosine";"AccQ";7;"059_A40.cdf";0
"5709";"Tyrosine";"AccQ";8;"059_A40.cdf";0
"5710";"Tyrosine";"AccQ";9;"059_A40.cdf";0
"5711";"Valine";"AccQ";0;"059_A40.cdf";1380232.94189602
"5712";"Valine";"AccQ";1;"059_A40.cdf";254876.648318043
"5713";"Valine";"AccQ";2;"059_A40.cdf";37788.4709480122
"5714";"Valine";"AccQ";3;"059_A40.cdf";4802.98470948012
"5715";"Valine";"AccQ";4;"059_A40.cdf";0
"5716";"Valine";"AccQ";5;"059_A40.cdf";0
"5717";"GABA";"AccQ";0;"059_A40.cdf";3039036.83792049
"5718";"GABA";"AccQ";1;"059_A40.cdf";799995.792048929
"5719";"GABA";"AccQ";2;"059_A40.cdf";104750.397553517
"5720";"GABA";"AccQ";3;"059_A40.cdf";12248.4220183486
"5721";"GABA";"AccQ";4;"059_A40.cdf";0
"5722";"Glutamate";"AccQ";0;"059_A40.cdf";1958606.28134557
"5723";"Glutamate";"AccQ";1;"059_A40.cdf";388631.547400612
"5724";"Glutamate";"AccQ";2;"059_A40.cdf";103820.061162079
"5725";"Glutamate";"AccQ";3;"059_A40.cdf";15141.125382263
"5726";"Glutamate";"AccQ";4;"059_A40.cdf";1115.16819571865
"5727";"Glutamate";"AccQ";5;"059_A40.cdf";0
"5728";"Ornithine";"2AccQ";0;"059_A40.cdf";6628.97247706422
"5729";"Ornithine";"2AccQ";1;"059_A40.cdf";2906.33639143731
"5730";"Ornithine";"2AccQ";2;"059_A40.cdf";435.761467889908
"5731";"Ornithine";"2AccQ";3;"059_A40.cdf";53.3272171253823
"5732";"Ornithine";"2AccQ";4;"059_A40.cdf";0
"5733";"Ornithine";"2AccQ";5;"059_A40.cdf";0
"5734";"Alanine";"AccQ";0;"061_A41.cdf";403590.164734594
"5735";"Alanine";"AccQ";1;"061_A41.cdf";77228.6760219646
"5736";"Alanine";"AccQ";2;"061_A41.cdf";8529.60341671751
"5737";"Alanine";"AccQ";3;"061_A41.cdf";1482.721171446
"5738";"Arginine";"AccQ";0;"061_A41.cdf";48370.091519219
"5739";"Arginine";"AccQ";1;"061_A41.cdf";9395.15558267236
"5740";"Arginine";"AccQ";2;"061_A41.cdf";1299.68273337401
"5741";"Arginine";"AccQ";3;"061_A41.cdf";0
"5742";"Arginine";"AccQ";4;"061_A41.cdf";0
"5743";"Arginine";"AccQ";5;"061_A41.cdf";0
"5744";"Arginine";"AccQ";6;"061_A41.cdf";0
"5745";"Asparagine";"AccQ";0;"061_A41.cdf";233774.399023795
"5746";"Asparagine";"AccQ";1;"061_A41.cdf";47186.0402684564
"5747";"Asparagine";"AccQ";2;"061_A41.cdf";8718.85906040268
"5748";"Asparagine";"AccQ";3;"061_A41.cdf";557.18730933496
"5749";"Asparagine";"AccQ";4;"061_A41.cdf";0
"5750";"Aspartate";"AccQ";0;"061_A41.cdf";1661801.27516779
"5751";"Aspartate";"AccQ";1;"061_A41.cdf";286241.653447224
"5752";"Aspartate";"AccQ";2;"061_A41.cdf";49585.9609517999
"5753";"Aspartate";"AccQ";3;"061_A41.cdf";6989.64002440512
"5754";"Aspartate";"AccQ";4;"061_A41.cdf";0
"5755";"Citrulline";"AccQ";0;"061_A41.cdf";52540.567419158
"5756";"Citrulline";"AccQ";1;"061_A41.cdf";11337.528981086
"5757";"Citrulline";"AccQ";2;"061_A41.cdf";2578.1269066504
"5758";"Citrulline";"AccQ";3;"061_A41.cdf";385.478950579622
"5759";"Citrulline";"AccQ";4;"061_A41.cdf";0
"5760";"Citrulline";"AccQ";5;"061_A41.cdf";0
"5761";"Citrulline";"AccQ";6;"061_A41.cdf";0
"5762";"Glutamine";"AccQ";0;"061_A41.cdf";1277264.47834045
"5763";"Glutamine";"AccQ";1;"061_A41.cdf";224368.200122026
"5764";"Glutamine";"AccQ";2;"061_A41.cdf";35583.0140329469
"5765";"Glutamine";"AccQ";3;"061_A41.cdf";5557.77303233679
"5766";"Glutamine";"AccQ";4;"061_A41.cdf";628.285539963392
"5767";"Glutamine";"AccQ";5;"061_A41.cdf";0
"5768";"Glycine";"AccQ";0;"061_A41.cdf";169606.790726052
"5769";"Glycine";"AccQ";1;"061_A41.cdf";28723.447223917
"5770";"Glycine";"AccQ";2;"061_A41.cdf";2728.8956680903
"5771";"Histidine";"AccQ";0;"061_A41.cdf";24303.2214765101
"5772";"Histidine";"AccQ";1;"061_A41.cdf";4074.98474679683
"5773";"Histidine";"AccQ";2;"061_A41.cdf";0
"5774";"Histidine";"AccQ";3;"061_A41.cdf";0
"5775";"Histidine";"AccQ";4;"061_A41.cdf";0
"5776";"Histidine";"AccQ";5;"061_A41.cdf";0
"5777";"Histidine";"AccQ";6;"061_A41.cdf";0
"5778";"Isoleucine";"AccQ";0;"061_A41.cdf";1437164.71018914
"5779";"Isoleucine";"AccQ";1;"061_A41.cdf";259406.985967053
"5780";"Isoleucine";"AccQ";2;"061_A41.cdf";39336.9554606467
"5781";"Isoleucine";"AccQ";3;"061_A41.cdf";5350.73215375229
"5782";"Isoleucine";"AccQ";4;"061_A41.cdf";295.716900549115
"5783";"Isoleucine";"AccQ";5;"061_A41.cdf";0
"5784";"Isoleucine";"AccQ";6;"061_A41.cdf";0
"5785";"Leucine";"AccQ";0;"061_A41.cdf";525330.402684564
"5786";"Leucine";"AccQ";1;"061_A41.cdf";110497.577791336
"5787";"Leucine";"AccQ";2;"061_A41.cdf";16122.6479560708
"5788";"Leucine";"AccQ";3;"061_A41.cdf";2982.00732153752
"5789";"Leucine";"AccQ";4;"061_A41.cdf";0
"5790";"Leucine";"AccQ";5;"061_A41.cdf";0
"5791";"Leucine";"AccQ";6;"061_A41.cdf";0
"5792";"Lysine";"AccQ";0;"061_A41.cdf";106043.331299573
"5793";"Lysine";"AccQ";1;"061_A41.cdf";38940.5735204393
"5794";"Lysine";"AccQ";2;"061_A41.cdf";7023.85600976205
"5795";"Lysine";"AccQ";3;"061_A41.cdf";1150.32336790726
"5796";"Lysine";"AccQ";4;"061_A41.cdf";0
"5797";"Lysine";"AccQ";5;"061_A41.cdf";0
"5798";"Lysine";"AccQ";6;"061_A41.cdf";0
"5799";"Methionine";"AccQ";0;"061_A41.cdf";156572.782184259
"5800";"Methionine";"AccQ";1;"061_A41.cdf";34283.1238560098
"5801";"Methionine";"AccQ";2;"061_A41.cdf";7346.63209273948
"5802";"Methionine";"AccQ";3;"061_A41.cdf";0
"5803";"Methionine";"AccQ";4;"061_A41.cdf";0
"5804";"Methionine";"AccQ";5;"061_A41.cdf";0
"5805";"Norvaline";"AccQ";0;"061_A41.cdf";190062.336790726
"5806";"Norvaline";"AccQ";1;"061_A41.cdf";39781.1531421598
"5807";"Norvaline";"AccQ";2;"061_A41.cdf";5756.42464917633
"5808";"Norvaline";"AccQ";3;"061_A41.cdf";1028.05979255644
"5809";"Norvaline";"AccQ";4;"061_A41.cdf";0
"5810";"Norvaline";"AccQ";5;"061_A41.cdf";0
"5811";"Phenylalanine";"AccQ";0;"061_A41.cdf";481223.599755949
"5812";"Phenylalanine";"AccQ";1;"061_A41.cdf";119588.279438682
"5813";"Phenylalanine";"AccQ";2;"061_A41.cdf";17269.591214155
"5814";"Phenylalanine";"AccQ";3;"061_A41.cdf";3097.85234899329
"5815";"Phenylalanine";"AccQ";4;"061_A41.cdf";0
"5816";"Phenylalanine";"AccQ";5;"061_A41.cdf";0
"5817";"Phenylalanine";"AccQ";6;"061_A41.cdf";0
"5818";"Phenylalanine";"AccQ";7;"061_A41.cdf";0
"5819";"Phenylalanine";"AccQ";8;"061_A41.cdf";0
"5820";"Phenylalanine";"AccQ";9;"061_A41.cdf";0
"5821";"Proline";"AccQ";0;"061_A41.cdf";224286.021964613
"5822";"Proline";"AccQ";1;"061_A41.cdf";48268.0170835876
"5823";"Proline";"AccQ";2;"061_A41.cdf";8735.58877364246
"5824";"Proline";"AccQ";3;"061_A41.cdf";1839.09701037218
"5825";"Proline";"AccQ";4;"061_A41.cdf";0
"5826";"Proline";"AccQ";5;"061_A41.cdf";0
"5827";"Serine";"AccQ";0;"061_A41.cdf";534888.859060403
"5828";"Serine";"AccQ";1;"061_A41.cdf";93727.6021964612
"5829";"Serine";"AccQ";2;"061_A41.cdf";13162.3062843197
"5830";"Serine";"AccQ";3;"061_A41.cdf";969.786455155583
"5831";"Threonine";"AccQ";0;"061_A41.cdf";897612.898108603
"5832";"Threonine";"AccQ";1;"061_A41.cdf";148637.602196461
"5833";"Threonine";"AccQ";2;"061_A41.cdf";23739.4508846858
"5834";"Threonine";"AccQ";3;"061_A41.cdf";3421.39109212935
"5835";"Threonine";"AccQ";4;"061_A41.cdf";0
"5836";"Tryptophan";"AccQ";0;"061_A41.cdf";110952.226967663
"5837";"Tryptophan";"AccQ";1;"061_A41.cdf";26610.884685784
"5838";"Tryptophan";"AccQ";2;"061_A41.cdf";4562.67846247712
"5839";"Tryptophan";"AccQ";3;"061_A41.cdf";873.044539353264
"5840";"Tryptophan";"AccQ";4;"061_A41.cdf";0
"5841";"Tryptophan";"AccQ";5;"061_A41.cdf";0
"5842";"Tryptophan";"AccQ";6;"061_A41.cdf";0
"5843";"Tryptophan";"AccQ";7;"061_A41.cdf";0
"5844";"Tryptophan";"AccQ";8;"061_A41.cdf";0
"5845";"Tryptophan";"AccQ";9;"061_A41.cdf";0
"5846";"Tryptophan";"AccQ";10;"061_A41.cdf";0
"5847";"Tryptophan";"AccQ";11;"061_A41.cdf";0
"5848";"Tyrosine";"AccQ";0;"061_A41.cdf";118123.837705918
"5849";"Tyrosine";"AccQ";1;"061_A41.cdf";30068.7675411836
"5850";"Tyrosine";"AccQ";2;"061_A41.cdf";5091.89139719341
"5851";"Tyrosine";"AccQ";3;"061_A41.cdf";840.774862721171
"5852";"Tyrosine";"AccQ";4;"061_A41.cdf";0
"5853";"Tyrosine";"AccQ";5;"061_A41.cdf";0
"5854";"Tyrosine";"AccQ";6;"061_A41.cdf";0
"5855";"Tyrosine";"AccQ";7;"061_A41.cdf";0
"5856";"Tyrosine";"AccQ";8;"061_A41.cdf";0
"5857";"Tyrosine";"AccQ";9;"061_A41.cdf";0
"5858";"Valine";"AccQ";0;"061_A41.cdf";547982.617449664
"5859";"Valine";"AccQ";1;"061_A41.cdf";112067.669310555
"5860";"Valine";"AccQ";2;"061_A41.cdf";16122.4893227578
"5861";"Valine";"AccQ";3;"061_A41.cdf";2191.78157413057
"5862";"Valine";"AccQ";4;"061_A41.cdf";0
"5863";"Valine";"AccQ";5;"061_A41.cdf";0
"5864";"GABA";"AccQ";0;"061_A41.cdf";2118798.14521049
"5865";"GABA";"AccQ";1;"061_A41.cdf";417060.506406345
