"013_1 uM std mix.cdf";"014_10 uM std mix.cdf";"015_100 uM std mix.cdf";"018_A1.cdf";"019_A2.cdf";"020_A3.cdf";"021_A4.cdf";"022_A5.cdf";"023_A6.cdf";"024_A7.cdf";"025_A8.cdf";"026_A9.cdf";"027_A10.cdf";"028_QC_1.cdf";"029_A11.cdf";"030_A12.cdf";"031_A13.cdf";"032_A14.cdf";"033_A15.cdf";"034_A17.cdf";"035_A18.cdf";"036_A19.cdf";"037_A20.cdf";"038_QC_2.cdf";"039_A21.cdf";"040_A22.cdf";"041_A23.cdf";"042_A24.cdf";"043_A25.cdf";"044_A26.cdf";"045_A27.cdf";"046_A28.cdf";"047_A29.cdf";"048_A30.cdf";"049_QC_3.cdf";"050_A31.cdf";"051_A32.cdf";"052_A33.cdf";"053_A34.cdf";"054_A35.cdf";"055_A36.cdf";"056_A37.cdf";"057_A38.cdf";"058_A39.cdf";"059_A40.cdf";"060_QC_4.cdf";"061_A41.cdf";"062_A42.cdf";"063_A43.cdf";"064_A44.cdf";"065_A45.cdf";"066_A46.cdf";"067_A47.cdf";"068_A48.cdf";"069_A49.cdf";"070_A50.cdf";"071_QC_5.cdf";"072_A51.cdf";"073_A52.cdf";"074_A53.cdf";"075_A54.cdf";"076_A55.cdf";"077_A56.cdf";"078_A57.cdf";"079_A58.cdf";"080_A59.cdf";"081_A60.cdf";"082_QC_6.cdf";"083_A61.cdf";"084_A62.cdf";"085_A63.cdf";"086_A64.cdf";"087_A65.cdf";"088_A66.cdf";"089_A67.cdf";"090_A68.cdf";"091_A69.cdf";"092_A70.cdf";"093_QC_7.cdf";"094_A71.cdf";"095_A72.cdf";"096_A73.cdf";"097_A74.cdf";"098_A75.cdf";"099_A76.cdf";"100_A77.cdf";"101_A78.cdf";"102_A79.cdf";"103_A80.cdf";"104_QC_8.cdf";"105_A81.cdf";"106_A82.cdf";"107_A83.cdf";"108_A84.cdf";"109_A85.cdf";"110_A86.cdf";"111_A87.cdf";"112_A88.cdf";"113_A89.cdf";"114_A90.cdf";"115_QC_8.cdf";"116_A91.cdf";"117_A92.cdf";"118_A93.cdf";"119_A94.cdf";"120_A95.cdf";"121_A96.cdf";"122_A97.cdf";"123_A98.cdf";"124_A99.cdf";"125_A100.cdf";"126_QC_9.cdf";"127_A101.cdf";"128_A102.cdf";"129_A103.cdf";"130_A104.cdf";"131_A105.cdf";"132_A106.cdf";"133_A107.cdf";"134_A108.cdf";"135_A109.cdf";"136_QC_10.cdf";"137_A110.cdf";"138_A111.cdf";"139_A112.cdf";"140_A113.cdf";"141_A114.cdf";"142_A115.cdf";"143_A116.cdf";"144_A117.cdf";"145_A118.cdf";"146_QC_11.cdf";"147_A119.cdf";"148_A120.cdf";"metabolite";"derivative";"isotopologue";"resolution"
"111";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"Trp_383";0;0;0
"112";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"Trp_384";0;0;0
"113";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"Trp_385";0;0;0
"114";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"Trp_386";0;0;0
"115";"3581995.1";"19935202.0";"60440223.0";"4610296.1";"4365922.6";"6157634.0";"3874584.8";"4916686.7";"20726752.0";"6022333.0";"7261108.3";"8511324.6";"8701604.9";"19103425.6";"1563450.2";"497762.5";"2469831.6";"2101714.3";"2674953.2";"4625241.1";"5714870.3";"3151324.5";"3594520.0";"19224062.0";"29031022.2";"43743421.2";"29691523.1";"32308474.6";"34544589.6";"41627754.0";"49421595.4";"37683672.8";"46844297.1";"50252546.8";"19545403.9";"6111976.1";"5905737.1";"3932162.7";"6705149.2";"8411341.7";"8584348.9";"9999941.2";"4366480.9";"7063427.6";"5206986.8";"19723084.3";"1936049.7";"2413067.6";"2247080.1";"1992657.2";"658581.7";"3736775.7";"4261014.3";"3901197.1";"4405219.6";"4381106.7";"19571949.0";"33880650.5";"31664390.2";"32049782.5";"30855864.3";"39716628.8";"38124503.6";"49113162.4";"26246612.0";"40319701.9";"24731862.0";"19756588.8";"2994424.6";"6999364.7";"3623890.8";"6053352.5";"3030765.0";"7552152.8";"5925573.3";"6829001.0";"10355577.9";"6590521.1";"19850201.7";"3258040.0";"2636156.4";"4201790.0";"2030589.6";"3142900.2";"2918776.1";"4802462.2";"4117141.9";"5924360.7";"4433658.0";"20212617.4";"15355208.2";"33446320.1";"22602681.7";"20227695.3";"11981080.9";"51408271.1";"57167803.3";"37314658.4";"39083639.4";"43570543.1";"20413762.1";"5507687.3";"3389418.5";"8654163.2";"6231587.7";"9040754.4";"10313021.9";"10886295.3";"9630147.4";"8823815.6";"6006703.9";"20604453.1";"2276553.5";"2410833.4";"2294255.2";"2708479.5";"2969604.2";"5066513.3";"3282905.8";"3269215.8";"2581836.5";"21155715.2";"2248227.2";"21769968.5";"18504000.8";"17356752.2";"41201806.7";"28488709.9";"45379377.0";"45767410.5";"12236367.3";"21726335.2";"31988489.2";"30304501.7";"Tyr_352";0;0;0
"116";"940801.2";"4141634.5";"16236106.2";"1188315.3";"1151122.7";"1560517.1";"1003227.0";"1265268.3";"4325090.9";"1529467.2";"1739485.2";"2026815.4";"2015340.7";"4062053.7";"399805.3";"124684.9";"625626.6";"539920.7";"683029.1";"1237214.0";"1492639.1";"848880.8";"954701.6";"4073264.2";"5964145.9";"9707185.2";"6018439.4";"6553887.4";"7134749.7";"8995089.0";"11772173.7";"7939197.5";"10779285.3";"11904535.3";"4113052.7";"1564819.5";"1561995.0";"1045812.9";"1620278.0";"1984988.2";"2053411.2";"2331484.1";"1190254.6";"1707697.1";"1410117.0";"4154615.5";"492827.1";"605815.4";"563057.0";"498767.0";"157031.6";"984926.8";"1100722.9";"1036722.7";"1167775.7";"1134618.7";"4115255.8";"6943163.7";"6520427.3";"6597875.4";"6312241.4";"8520001.3";"8031268.9";"11574752.9";"5351854.1";"8774790.0";"5050547.2";"4158603.8";"795003.3";"1677039.9";"946122.3";"1569825.4";"784192.7";"1846612.1";"1554743.4";"1629386.3";"2439640.2";"1626417.8";"4153595.6";"868913.1";"666385.2";"1102801.4";"533361.6";"834243.7";"785915.4";"1225649.1";"1094990.7";"1537998.3";"1177694.5";"4175359.2";"3313452.5";"6953148.5";"4615223.3";"4188387.0";"2674112.6";"12497334.6";"14695528.3";"7927694.7";"8320798.9";"9636123.0";"4242891.9";"1451915.7";"899033.9";"2043071.5";"1516824.9";"2123160.4";"2399359.8";"2520394.3";"2323219.7";"2090511.6";"1529682.9";"4224754.1";"557396.2";"592327.9";"570030.4";"723533.6";"806701.1";"1345559.7";"874775.6";"874023.9";"695555.8";"4361127.1";"595229.8";"4471733.3";"3881727.7";"3676056.0";"8961560.8";"5815512.9";"10122090.9";"10425136.1";"2716250.9";"4489053.7";"6513981.2";"6137666.0";"Tyr_353";0;0;0
"117";"143087.1";"711270.4";"2373932.4";"187935.0";"184351.1";"235027.3";"154450.5";"205498.2";"765209.1";"240982.5";"301187.1";"337908.9";"349252.1";"710979.5";"67338.7";"20161.8";"105445.0";"87029.0";"109848.4";"188920.9";"206759.8";"138503.0";"142122.2";"723066.8";"1078615.2";"1663405.4";"1060503.2";"1142604.5";"1280732.2";"1529099.3";"1861821.4";"1357983.5";"1750207.5";"1842207.2";"724265.1";"247912.4";"237901.4";"158388.7";"270640.5";"345263.8";"365901.2";"421504.5";"180853.9";"330771.9";"221839.2";"732575.9";"83456.1";"100055.5";"98216.4";"76196.9";"30748.9";"165236.3";"184510.2";"165775.8";"186733.1";"185402.2";"735344.1";"1207877.8";"1130088.7";"1183417.6";"1103562.9";"1458809.7";"1408025.0";"1883742.7";"931795.0";"1448700.6";"892326.5";"725058.5";"136825.0";"321218.6";"153641.9";"348560.3";"128497.8";"329375.5";"244917.5";"321653.0";"443625.8";"267983.3";"729894.8";"157306.6";"113319.9";"180869.4";"86301.1";"147084.5";"130336.1";"184949.8";"174280.3";"230434.8";"181933.4";"720953.9";"600065.3";"1204772.2";"830391.5";"769260.7";"507041.4";"1937512.4";"2238858.2";"1369525.8";"1432184.2";"1684082.1";"776115.2";"246250.5";"143188.6";"349382.2";"285876.7";"362778.7";"429906.9";"440146.8";"382619.6";"379861.1";"248313.6";"733800.6";"87056.4";"103722.1";"102162.0";"125705.3";"120379.7";"207979.2";"150307.6";"136460.1";"122991.7";"761744.7";"97275.9";"777004.6";"702162.0";"647025.8";"1573756.3";"974370.3";"1765856.3";"1761826.3";"477539.5";"784634.2";"1133174.1";"1090986.1";"Tyr_354";0;0;0
"118";"26411.2";"93929.0";"347525.0";"36299.2";"33041.4";"36099.3";"27935.5";"35283.4";"106776.4";"41784.9";"45667.6";"48504.3";"63745.2";"94078.9";"10799.8";"3552.8";"19160.5";"21044.5";"22438.3";"32743.9";"38630.4";"21325.2";"24066.2";"100247.3";"134304.2";"233856.8";"132972.2";"152784.2";"163219.4";"210782.9";"243591.4";"177337.9";"225710.3";"249753.0";"99260.0";"40294.1";"34732.2";"33423.0";"39015.1";"52884.4";"55521.3";"58184.1";"32255.1";"56991.9";"32493.8";"91009.9";"13780.3";"18333.7";"18568.4";"16454.9";"4515.0";"27527.2";"27078.6";"29485.1";"32321.2";"32071.9";"94845.0";"158707.1";"143955.1";"144789.0";"146336.0";"181605.8";"182219.4";"228891.7";"125977.8";"184525.5";"117843.5";"93113.9";"24121.3";"57142.7";"21841.4";"62214.7";"19500.2";"51541.0";"37056.6";"56480.0";"66721.4";"48444.3";"108145.1";"27539.0";"18607.0";"29831.0";"18382.9";"25238.8";"21772.6";"27365.4";"30796.1";"45354.5";"29865.6";"103327.5";"82515.9";"152572.5";"112201.5";"100368.7";"74508.9";"247838.4";"297678.6";"172495.6";"177706.8";"203227.1";"104567.4";"37864.7";"25048.0";"47651.4";"46061.4";"58569.6";"56715.8";"64624.4";"61702.7";"64287.2";"31744.9";"110998.3";"17432.4";"18947.7";"13044.0";"18195.5";"25807.2";"31691.1";"26082.1";"24134.5";"23243.9";"94003.4";"23598.8";"112226.9";"95403.3";"91211.5";"199381.7";"122789.5";"220725.2";"225698.0";"65347.0";"106742.0";"152155.4";"148322.9";"Tyr_355";0;0;0
"119";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"Tyr_356";0;0;0
"120";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"Tyr_357";0;0;0
"121";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"Tyr_358";0;0;0
"122";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"Tyr_359";0;0;0
"123";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"Tyr_360";0;0;0
"124";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"Tyr_361";0;0;0
"125";"7263512.3";"39166480.2";"59542030.5";"45674694.8";"28129496.2";"30735181.3";"21488625.2";"32987772.6";"48056305.1";"27405314.8";"25261359.4";"33625417.1";"38472887.4";"32102721.7";"8756271.9";"2153790.0";"9386638.5";"11681513.6";"11598684.1";"10647730.5";"12611233.4";"8416997.2";"11528475.2";"31922791.4";"48896133.1";"48748563.9";"33412501.3";"35434264.9";"47430185.4";"47453387.7";"43349375.4";"38015274.8";"43799348.7";"49156866.0";"31883578.8";"27151244.6";"27537479.7";"27890770.3";"22251814.6";"39294121.6";"33177901.8";"34139061.0";"11861866.5";"21736472.2";"22566808.6";"31888909.8";"8981435.1";"12202998.0";"11430919.0";"11401937.3";"2259783.7";"14025186.4";"7114678.1";"9504237.1";"9745370.5";"12606492.6";"31745998.3";"37365263.3";"43548571.9";"34100018.6";"39678114.2";"50965506.2";"35882016.7";"47864319.0";"24987448.6";"43577219.9";"32793114.4";"31717634.9";"9578514.5";"25297573.0";"13153908.4";"23734772.1";"13042129.3";"25265760.2";"14082984.7";"22832220.2";"34329721.4";"16493093.9";"31654556.9";"10923382.5";"13245117.5";"12043050.9";"8668720.3";"16536943.1";"7878623.4";"11248416.5";"8992611.5";"12127084.6";"11366125.1";"31791090.3";"30768704.5";"36479652.7";"37226820.3";"29318450.6";"22647473.7";"51431297.5";"50336876.7";"39599868.3";"47692648.5";"38139089.8";"31906939.7";"28103475.9";"14020969.3";"31507304.9";"23699779.4";"44409691.7";"21239582.9";"27045176.7";"18786474.2";"23040205.3";"13448659.9";"31946918.4";"7667562.4";"10449645.5";"10257770.0";"12163848.0";"9059606.5";"9384515.7";"15310019.2";"12694945.6";"8453602.6";"32315051.5";"9192302.7";"31040833.2";"41930061.3";"30457819.1";"46942275.5";"40603542.4";"47567308.9";"46691407.8";"12595698.4";"32818602.0";"37151572.3";"34138442.9";"Val_288";0;0;0
"126";"1503956.2";"8223560.2";"16024263.4";"10290831.6";"5443727.0";"5972958.9";"4054140.6";"6456061.5";"11259651.1";"5200584.4";"4778302.5";"6690624.7";"7986599.2";"6327192.0";"1849028.3";"440481.5";"1962004.9";"2419869.9";"2316996.0";"2159885.5";"2586472.6";"1738195.2";"2330107.3";"6235426.1";"11455300.3";"11432885.9";"6639787.6";"7252053.4";"10762737.2";"10704837.2";"9544615.9";"7900456.5";"9676139.0";"11551959.8";"6252031.6";"5073194.7";"5325665.6";"5422196.6";"4153853.9";"8280417.1";"6508014.1";"6866281.7";"2412426.8";"4045465.1";"4167233.2";"6218102.0";"1836789.1";"2411325.7";"2241790.4";"2336154.1";"480620.0";"2767221.2";"1524329.7";"1976444.4";"2022202.6";"2463435.4";"6096265.0";"7752642.8";"9636571.7";"6653170.1";"8419014.0";"12267340.0";"7271133.1";"11082298.5";"4735929.5";"9528772.1";"6573216.7";"6202909.9";"1948949.9";"4743074.4";"2622249.7";"4359432.0";"2562670.6";"4820869.6";"2759264.3";"4237056.8";"6860788.5";"3193123.7";"6155913.8";"2237420.4";"2643771.2";"2431233.2";"1819128.1";"3109776.1";"1611312.4";"2383329.6";"1837517.8";"2523516.2";"2291000.8";"6202613.0";"6005352.2";"7479269.4";"7546010.7";"5773892.4";"4262905.4";"12482190.8";"12118217.1";"8377783.2";"10992833.8";"7997949.4";"6224365.2";"5258168.0";"2727757.5";"6253066.5";"4424086.9";"9840110.1";"4033130.6";"5051018.0";"3581203.4";"4361326.8";"2608765.1";"6282123.7";"1672423.3";"2177190.1";"2130312.4";"2446121.0";"1829786.9";"1968292.3";"2949562.5";"2538784.3";"1778781.3";"6463500.1";"1909940.3";"6136325.9";"9178830.2";"5922584.7";"10811655.9";"8840996.0";"10901558.7";"10815656.3";"2494596.7";"6517908.2";"7875398.8";"6814124.8";"Val_289";0;0;0
